timestep_name,hour,demandb1,demandb2,demandb3,demandb4
t8382,8382,2306.75129,8149.84299,1580.90235,4885.0148400
t8383,8383,2294.06696,8266.31965,1579.8735,5179.9791900
t8384,8384,2399.13301,8669.44383,1564.36117,4745.0351300
t8385,8385,2645.38859,9609.06368,1604.16313,4713.5206700
t8386,8386,2871.16222,10379.98112,1666.61762,4751.4474400
t8387,8387,3013.80328,10851.71308,1689.33583,4760.5175300
t8388,8388,3083.75874,11140.34821,1695.89767,4765.9561000
t8389,8389,3085.63569,11262.83767,1694.37875,4571.3767900
t839,839,3065.98864,11327.02663,1691.30959,4523.4729600
t8391,8391,3096.90414,11410.00329,1698.52543,4520.3130600
t8392,8392,3090.88325,11381.98984,1695.18283,4533.9524500
t8393,8393,3069.25671,11269.77181,1685.23627,4622.2915200
t8394,8394,3012.74016,10999.46707,1667.30613,4603.4408400
t8395,8395,2923.58183,10603.05957,1661.45786,4784.7663700
t8396,8396,2888.58049,10362.06809,1660.69352,4826.4745000
t8397,8397,2891.21457,10403.85582,1688.45353,4903.8582500
t8398,8398,3137.91434,11316.88988,1789.59178,5083.5308400
t8399,8399,3222.58385,11131.68452,1780.05676,5052.0729000
t84,84,2993.48312,10428.30429,1727.51387,5002.6381900
t8401,8401,2742.75886,9648.52485,1668.4181,5049.7809200
t8402,8402,2531.81664,8906.42709,1614.13476,4921.7697700
t8403,8403,2386.59103,8424.57599,1587.32321,4858.3439800
t8404,8404,2307.28343,8168.52768,1579.89215,5149.4820800
t8405,8405,2285.15391,8075.1893,1580.63882,5175.8801800
t8406,8406,2306.75129,8149.84299,1580.90235,4885.0148400
t8407,8407,2294.06696,8266.31965,1579.8735,5179.9791900
t8408,8408,2399.13301,8669.44383,1564.36117,4745.0351300
t8409,8409,2645.38859,9609.06368,1604.16313,4713.5206700
t841,841,2871.16222,10379.98112,1666.61762,4751.4474400
t8411,8411,3013.80328,10851.71308,1689.33583,4760.5175300
t8412,8412,3083.75874,11140.34821,1695.89767,4765.9561000
t8413,8413,3085.63569,11262.83767,1694.37875,4571.3767900
t8414,8414,3065.98864,11327.02663,1691.30959,4523.4729600
t8415,8415,3096.90414,11410.00329,1698.52543,4520.3130600
t8416,8416,3090.88325,11381.98984,1695.18283,4533.9524500
t8417,8417,3069.25671,11269.77181,1685.23627,4622.2915200
t8418,8418,3012.74016,10999.46707,1667.30613,4603.4408400
t8419,8419,2923.58183,10603.05957,1661.45786,4784.7663700
t842,842,2888.58049,10362.06809,1660.69352,4826.4745000
t8421,8421,2891.21457,10403.85582,1688.45353,4903.8582500
t8422,8422,3137.91434,11316.88988,1789.59178,5083.5308400
t8423,8423,3222.58385,11131.68452,1780.05676,5052.0729000
t8424,8424,2993.48312,10428.30429,1727.51387,5002.6381900
t8425,8425,2742.75886,9648.52485,1668.4181,5049.7809200
t8426,8426,2531.81664,8906.42709,1614.13476,4921.7697700
t8427,8427,2386.59103,8424.57599,1587.32321,4858.3439800
t8428,8428,2307.28343,8168.52768,1579.89215,5149.4820800
t8429,8429,2285.15391,8075.1893,1580.63882,5175.8801800
t843,843,2306.75129,8149.84299,1580.90235,4885.0148400
t8431,8431,2294.06696,8266.31965,1579.8735,5179.9791900
t8432,8432,2399.13301,8669.44383,1564.36117,4745.0351300
t8433,8433,2645.38859,9609.06368,1604.16313,4713.5206700
t8434,8434,2871.16222,10379.98112,1666.61762,4751.4474400
t8435,8435,3013.80328,10851.71308,1689.33583,4760.5175300
t8436,8436,3083.75874,11140.34821,1695.89767,4765.9561000
t8437,8437,3085.63569,11262.83767,1694.37875,4571.3767900
t8438,8438,3065.98864,11327.02663,1691.30959,4523.4729600
t8439,8439,3096.90414,11410.00329,1698.52543,4520.3130600
t844,844,3090.88325,11381.98984,1695.18283,4533.9524500
t8441,8441,3069.25671,11269.77181,1685.23627,4622.2915200
t8442,8442,3012.74016,10999.46707,1667.30613,4603.4408400
t8443,8443,2923.58183,10603.05957,1661.45786,4784.7663700
t8444,8444,2888.58049,10362.06809,1660.69352,4826.4745000
t8445,8445,2891.21457,10403.85582,1688.45353,4903.8582500
t8446,8446,3137.91434,11316.88988,1789.59178,5083.5308400
t8447,8447,3222.58385,11131.68452,1780.05676,5052.0729000
t8448,8448,2993.48312,10428.30429,1727.51387,5002.6381900
t8449,8449,2742.75886,9648.52485,1668.4181,5049.7809200
t845,845,2531.81664,8906.42709,1614.13476,4921.7697700
t8451,8451,2386.59103,8424.57599,1587.32321,4858.3439800
t8452,8452,2307.28343,8168.52768,1579.89215,5149.4820800
t8453,8453,2285.15391,8075.1893,1580.63882,5175.8801800
t8454,8454,2306.75129,8149.84299,1580.90235,4885.0148400
t8455,8455,2294.06696,8266.31965,1579.8735,5179.9791900
t8456,8456,2399.13301,8669.44383,1564.36117,4745.0351300
t8457,8457,2645.38859,9609.06368,1604.16313,4713.5206700
t8458,8458,2871.16222,10379.98112,1666.61762,4751.4474400
t8459,8459,3013.80328,10851.71308,1689.33583,4760.5175300
t846,846,3083.75874,11140.34821,1695.89767,4765.9561000
t8461,8461,3085.63569,11262.83767,1694.37875,4571.3767900
t8462,8462,3065.98864,11327.02663,1691.30959,4523.4729600
t8463,8463,3096.90414,11410.00329,1698.52543,4520.3130600
t8464,8464,3090.88325,11381.98984,1695.18283,4533.9524500
t8465,8465,3069.25671,11269.77181,1685.23627,4622.2915200
t8466,8466,3012.74016,10999.46707,1667.30613,4603.4408400
t8467,8467,2923.58183,10603.05957,1661.45786,4784.7663700
t8468,8468,2888.58049,10362.06809,1660.69352,4826.4745000
t8469,8469,2891.21457,10403.85582,1688.45353,4903.8582500
t847,847,3137.91434,11316.88988,1789.59178,5083.5308400
t8471,8471,3222.58385,11131.68452,1780.05676,5052.0729000
t8472,8472,2993.48312,10428.30429,1727.51387,5002.6381900
t8473,8473,2742.75886,9648.52485,1668.4181,5049.7809200
t8474,8474,2531.81664,8906.42709,1614.13476,4921.7697700
t8475,8475,2386.59103,8424.57599,1587.32321,4858.3439800
t8476,8476,2307.28343,8168.52768,1579.89215,5149.4820800
t8477,8477,2285.15391,8075.1893,1580.63882,5175.8801800
t8478,8478,2306.75129,8149.84299,1580.90235,4885.0148400
t8479,8479,2294.06696,8266.31965,1579.8735,5179.9791900
t848,848,2399.13301,8669.44383,1564.36117,4745.0351300
t8481,8481,2645.38859,9609.06368,1604.16313,4713.5206700
t8482,8482,2871.16222,10379.98112,1666.61762,4751.4474400
t8483,8483,3013.80328,10851.71308,1689.33583,4760.5175300
t8484,8484,3083.75874,11140.34821,1695.89767,4765.9561000
t8485,8485,3085.63569,11262.83767,1694.37875,4571.3767900
t8486,8486,3065.98864,11327.02663,1691.30959,4523.4729600
t8487,8487,3096.90414,11410.00329,1698.52543,4520.3130600
t8488,8488,3090.88325,11381.98984,1695.18283,4533.9524500
t8489,8489,3069.25671,11269.77181,1685.23627,4622.2915200
t849,849,3012.74016,10999.46707,1667.30613,4603.4408400
t8491,8491,2923.58183,10603.05957,1661.45786,4784.7663700
t8492,8492,2888.58049,10362.06809,1660.69352,4826.4745000
t8493,8493,2891.21457,10403.85582,1688.45353,4903.8582500
t8494,8494,3137.91434,11316.88988,1789.59178,5083.5308400
t8495,8495,3222.58385,11131.68452,1780.05676,5052.0729000
t8496,8496,2993.48312,10428.30429,1727.51387,5002.6381900
t8497,8497,2742.75886,9648.52485,1668.4181,5049.7809200
t8498,8498,2531.81664,8906.42709,1614.13476,4921.7697700
t8499,8499,2386.59103,8424.57599,1587.32321,4858.3439800
t85,85,2307.28343,8168.52768,1579.89215,5149.4820800
t8501,8501,2285.15391,8075.1893,1580.63882,5175.8801800
t8502,8502,2306.75129,8149.84299,1580.90235,4885.0148400
t8503,8503,2294.06696,8266.31965,1579.8735,5179.9791900
t8504,8504,2399.13301,8669.44383,1564.36117,4745.0351300
t8505,8505,2645.38859,9609.06368,1604.16313,4713.5206700
t8506,8506,2871.16222,10379.98112,1666.61762,4751.4474400
t8507,8507,3013.80328,10851.71308,1689.33583,4760.5175300
t8508,8508,3083.75874,11140.34821,1695.89767,4765.9561000
t8509,8509,3085.63569,11262.83767,1694.37875,4571.3767900
t851,851,3065.98864,11327.02663,1691.30959,4523.4729600
t8511,8511,3096.90414,11410.00329,1698.52543,4520.3130600
t8512,8512,3090.88325,11381.98984,1695.18283,4533.9524500
t8513,8513,3069.25671,11269.77181,1685.23627,4622.2915200
t8514,8514,3012.74016,10999.46707,1667.30613,4603.4408400
t8515,8515,2923.58183,10603.05957,1661.45786,4784.7663700
t8516,8516,2888.58049,10362.06809,1660.69352,4826.4745000
t8517,8517,2891.21457,10403.85582,1688.45353,4903.8582500
t8518,8518,3137.91434,11316.88988,1789.59178,5083.5308400
t8519,8519,3222.58385,11131.68452,1780.05676,5052.0729000
t852,852,2993.48312,10428.30429,1727.51387,5002.6381900
t8521,8521,2742.75886,9648.52485,1668.4181,5049.7809200
t8522,8522,2531.81664,8906.42709,1614.13476,4921.7697700
t8523,8523,2386.59103,8424.57599,1587.32321,4858.3439800
t8524,8524,2307.28343,8168.52768,1579.89215,5149.4820800
t8525,8525,2285.15391,8075.1893,1580.63882,5175.8801800
t8526,8526,2306.75129,8149.84299,1580.90235,4885.0148400
t8527,8527,2294.06696,8266.31965,1579.8735,5179.9791900
t8528,8528,2399.13301,8669.44383,1564.36117,4745.0351300
t8529,8529,2645.38859,9609.06368,1604.16313,4713.5206700
t853,853,2871.16222,10379.98112,1666.61762,4751.4474400
t8531,8531,3013.80328,10851.71308,1689.33583,4760.5175300
t8532,8532,3083.75874,11140.34821,1695.89767,4765.9561000
t8533,8533,3085.63569,11262.83767,1694.37875,4571.3767900
t8534,8534,3065.98864,11327.02663,1691.30959,4523.4729600
t8535,8535,3096.90414,11410.00329,1698.52543,4520.3130600
t8536,8536,3090.88325,11381.98984,1695.18283,4533.9524500
t8537,8537,3069.25671,11269.77181,1685.23627,4622.2915200
t8538,8538,3012.74016,10999.46707,1667.30613,4603.4408400
t8539,8539,2923.58183,10603.05957,1661.45786,4784.7663700
t854,854,2888.58049,10362.06809,1660.69352,4826.4745000
t8541,8541,2891.21457,10403.85582,1688.45353,4903.8582500
t8542,8542,3137.91434,11316.88988,1789.59178,5083.5308400
t8543,8543,3222.58385,11131.68452,1780.05676,5052.0729000
t8544,8544,2993.48312,10428.30429,1727.51387,5002.6381900
t8545,8545,2742.75886,9648.52485,1668.4181,5049.7809200
t8546,8546,2531.81664,8906.42709,1614.13476,4921.7697700
t8547,8547,2386.59103,8424.57599,1587.32321,4858.3439800
t8548,8548,2307.28343,8168.52768,1579.89215,5149.4820800
t8549,8549,2285.15391,8075.1893,1580.63882,5175.8801800
t855,855,2306.75129,8149.84299,1580.90235,4885.0148400
t8551,8551,2294.06696,8266.31965,1579.8735,5179.9791900
t8552,8552,2399.13301,8669.44383,1564.36117,4745.0351300
t8553,8553,2645.38859,9609.06368,1604.16313,4713.5206700
t8554,8554,2871.16222,10379.98112,1666.61762,4751.4474400
t8555,8555,3013.80328,10851.71308,1689.33583,4760.5175300
t8556,8556,3083.75874,11140.34821,1695.89767,4765.9561000
t8557,8557,3085.63569,11262.83767,1694.37875,4571.3767900
t8558,8558,3065.98864,11327.02663,1691.30959,4523.4729600
t8559,8559,3096.90414,11410.00329,1698.52543,4520.3130600
t856,856,3090.88325,11381.98984,1695.18283,4533.9524500
t8561,8561,3069.25671,11269.77181,1685.23627,4622.2915200
t8562,8562,3012.74016,10999.46707,1667.30613,4603.4408400
t8563,8563,2923.58183,10603.05957,1661.45786,4784.7663700
t8564,8564,2888.58049,10362.06809,1660.69352,4826.4745000
t8565,8565,2891.21457,10403.85582,1688.45353,4903.8582500
t8566,8566,3137.91434,11316.88988,1789.59178,5083.5308400
t8567,8567,3222.58385,11131.68452,1780.05676,5052.0729000
t8568,8568,2993.48312,10428.30429,1727.51387,5002.6381900
t8569,8569,2742.75886,9648.52485,1668.4181,5049.7809200
t857,857,2531.81664,8906.42709,1614.13476,4921.7697700
t8571,8571,2386.59103,8424.57599,1587.32321,4858.3439800
t8572,8572,2307.28343,8168.52768,1579.89215,5149.4820800
t8573,8573,2285.15391,8075.1893,1580.63882,5175.8801800
t8574,8574,2306.75129,8149.84299,1580.90235,4885.0148400
t8575,8575,2294.06696,8266.31965,1579.8735,5179.9791900
t8576,8576,2399.13301,8669.44383,1564.36117,4745.0351300
t8577,8577,2645.38859,9609.06368,1604.16313,4713.5206700
t8578,8578,2871.16222,10379.98112,1666.61762,4751.4474400
t8579,8579,3013.80328,10851.71308,1689.33583,4760.5175300
t858,858,3083.75874,11140.34821,1695.89767,4765.9561000
t8581,8581,3085.63569,11262.83767,1694.37875,4571.3767900
t8582,8582,3065.98864,11327.02663,1691.30959,4523.4729600
t8583,8583,3096.90414,11410.00329,1698.52543,4520.3130600
t8584,8584,3090.88325,11381.98984,1695.18283,4533.9524500
t8585,8585,3069.25671,11269.77181,1685.23627,4622.2915200
t8586,8586,3012.74016,10999.46707,1667.30613,4603.4408400
t8587,8587,2923.58183,10603.05957,1661.45786,4784.7663700
t8588,8588,2888.58049,10362.06809,1660.69352,4826.4745000
t8589,8589,2891.21457,10403.85582,1688.45353,4903.8582500
t859,859,3137.91434,11316.88988,1789.59178,5083.5308400
t8591,8591,3222.58385,11131.68452,1780.05676,5052.0729000
t8592,8592,2993.48312,10428.30429,1727.51387,5002.6381900
t8593,8593,2742.75886,9648.52485,1668.4181,5049.7809200
t8594,8594,2531.81664,8906.42709,1614.13476,4921.7697700
t8595,8595,2386.59103,8424.57599,1587.32321,4858.3439800
t8596,8596,2307.28343,8168.52768,1579.89215,5149.4820800
t8597,8597,2285.15391,8075.1893,1580.63882,5175.8801800
t8598,8598,2306.75129,8149.84299,1580.90235,4885.0148400
t8599,8599,2294.06696,8266.31965,1579.8735,5179.9791900
t86,86,2399.13301,8669.44383,1564.36117,4745.0351300
t8601,8601,2645.38859,9609.06368,1604.16313,4713.5206700
t8602,8602,2871.16222,10379.98112,1666.61762,4751.4474400
t8603,8603,3013.80328,10851.71308,1689.33583,4760.5175300
t8604,8604,3083.75874,11140.34821,1695.89767,4765.9561000
t8605,8605,3085.63569,11262.83767,1694.37875,4571.3767900
t8606,8606,3065.98864,11327.02663,1691.30959,4523.4729600
t8607,8607,3096.90414,11410.00329,1698.52543,4520.3130600
t8608,8608,3090.88325,11381.98984,1695.18283,4533.9524500
t8609,8609,3069.25671,11269.77181,1685.23627,4622.2915200
t861,861,3012.74016,10999.46707,1667.30613,4603.4408400
t8611,8611,2923.58183,10603.05957,1661.45786,4784.7663700
t8612,8612,2888.58049,10362.06809,1660.69352,4826.4745000
t8613,8613,2891.21457,10403.85582,1688.45353,4903.8582500
t8614,8614,3137.91434,11316.88988,1789.59178,5083.5308400
t8615,8615,3222.58385,11131.68452,1780.05676,5052.0729000
t8616,8616,2993.48312,10428.30429,1727.51387,5002.6381900
t8617,8617,2742.75886,9648.52485,1668.4181,5049.7809200
t8618,8618,2531.81664,8906.42709,1614.13476,4921.7697700
t8619,8619,2386.59103,8424.57599,1587.32321,4858.3439800
t862,862,2307.28343,8168.52768,1579.89215,5149.4820800
t8621,8621,2285.15391,8075.1893,1580.63882,5175.8801800
t8622,8622,2306.75129,8149.84299,1580.90235,4885.0148400
t8623,8623,2294.06696,8266.31965,1579.8735,5179.9791900
t8624,8624,2399.13301,8669.44383,1564.36117,4745.0351300
t8625,8625,2645.38859,9609.06368,1604.16313,4713.5206700
t8626,8626,2871.16222,10379.98112,1666.61762,4751.4474400
t8627,8627,3013.80328,10851.71308,1689.33583,4760.5175300
t8628,8628,3083.75874,11140.34821,1695.89767,4765.9561000
t8629,8629,3085.63569,11262.83767,1694.37875,4571.3767900
t863,863,3065.98864,11327.02663,1691.30959,4523.4729600
t8631,8631,3096.90414,11410.00329,1698.52543,4520.3130600
t8632,8632,3090.88325,11381.98984,1695.18283,4533.9524500
t8633,8633,3069.25671,11269.77181,1685.23627,4622.2915200
t8634,8634,3012.74016,10999.46707,1667.30613,4603.4408400
t8635,8635,2923.58183,10603.05957,1661.45786,4784.7663700
t8636,8636,2888.58049,10362.06809,1660.69352,4826.4745000
t8637,8637,2891.21457,10403.85582,1688.45353,4903.8582500
t8638,8638,3137.91434,11316.88988,1789.59178,5083.5308400
t8639,8639,3222.58385,11131.68452,1780.05676,5052.0729000
t864,864,2993.48312,10428.30429,1727.51387,5002.6381900
t8641,8641,2742.75886,9648.52485,1668.4181,5049.7809200
t8642,8642,2531.81664,8906.42709,1614.13476,4921.7697700
t8643,8643,2386.59103,8424.57599,1587.32321,4858.3439800
t8644,8644,2307.28343,8168.52768,1579.89215,5149.4820800
t8645,8645,2285.15391,8075.1893,1580.63882,5175.8801800
t8646,8646,2306.75129,8149.84299,1580.90235,4885.0148400
t8647,8647,2294.06696,8266.31965,1579.8735,5179.9791900
t8648,8648,2399.13301,8669.44383,1564.36117,4745.0351300
t8649,8649,2645.38859,9609.06368,1604.16313,4713.5206700
t865,865,2871.16222,10379.98112,1666.61762,4751.4474400
t8651,8651,3013.80328,10851.71308,1689.33583,4760.5175300
t8652,8652,3083.75874,11140.34821,1695.89767,4765.9561000
t8653,8653,3085.63569,11262.83767,1694.37875,4571.3767900
t8654,8654,3065.98864,11327.02663,1691.30959,4523.4729600
t8655,8655,3096.90414,11410.00329,1698.52543,4520.3130600
t8656,8656,3090.88325,11381.98984,1695.18283,4533.9524500
t8657,8657,3069.25671,11269.77181,1685.23627,4622.2915200
t8658,8658,3012.74016,10999.46707,1667.30613,4603.4408400
t8659,8659,2923.58183,10603.05957,1661.45786,4784.7663700
t866,866,2888.58049,10362.06809,1660.69352,4826.4745000
t8661,8661,2891.21457,10403.85582,1688.45353,4903.8582500
t8662,8662,3137.91434,11316.88988,1789.59178,5083.5308400
t8663,8663,3222.58385,11131.68452,1780.05676,5052.0729000
t8664,8664,2993.48312,10428.30429,1727.51387,5002.6381900
t8665,8665,2742.75886,9648.52485,1668.4181,5049.7809200
t8666,8666,2531.81664,8906.42709,1614.13476,4921.7697700
t8667,8667,2386.59103,8424.57599,1587.32321,4858.3439800
t8668,8668,2307.28343,8168.52768,1579.89215,5149.4820800
t8669,8669,2285.15391,8075.1893,1580.63882,5175.8801800
t867,867,2306.75129,8149.84299,1580.90235,4885.0148400
t8671,8671,2294.06696,8266.31965,1579.8735,5179.9791900
t8672,8672,2399.13301,8669.44383,1564.36117,4745.0351300
t8673,8673,2645.38859,9609.06368,1604.16313,4713.5206700
t8674,8674,2871.16222,10379.98112,1666.61762,4751.4474400
t8675,8675,3013.80328,10851.71308,1689.33583,4760.5175300
t8676,8676,3083.75874,11140.34821,1695.89767,4765.9561000
t8677,8677,3085.63569,11262.83767,1694.37875,4571.3767900
t8678,8678,3065.98864,11327.02663,1691.30959,4523.4729600
t8679,8679,3096.90414,11410.00329,1698.52543,4520.3130600
t868,868,3090.88325,11381.98984,1695.18283,4533.9524500
t8681,8681,3069.25671,11269.77181,1685.23627,4622.2915200
t8682,8682,3012.74016,10999.46707,1667.30613,4603.4408400
t8683,8683,2923.58183,10603.05957,1661.45786,4784.7663700
t8684,8684,2888.58049,10362.06809,1660.69352,4826.4745000
t8685,8685,2891.21457,10403.85582,1688.45353,4903.8582500
t8686,8686,3137.91434,11316.88988,1789.59178,5083.5308400
t8687,8687,3222.58385,11131.68452,1780.05676,5052.0729000
t8688,8688,2993.48312,10428.30429,1727.51387,5002.6381900
t8689,8689,2742.75886,9648.52485,1668.4181,5049.7809200
t869,869,2531.81664,8906.42709,1614.13476,4921.7697700
t8691,8691,2386.59103,8424.57599,1587.32321,4858.3439800
t8692,8692,2307.28343,8168.52768,1579.89215,5149.4820800
t8693,8693,2285.15391,8075.1893,1580.63882,5175.8801800
t8694,8694,2306.75129,8149.84299,1580.90235,4885.0148400
t8695,8695,2294.06696,8266.31965,1579.8735,5179.9791900
t8696,8696,2399.13301,8669.44383,1564.36117,4745.0351300
t8697,8697,2645.38859,9609.06368,1604.16313,4713.5206700
t8698,8698,2871.16222,10379.98112,1666.61762,4751.4474400
t8699,8699,3013.80328,10851.71308,1689.33583,4760.5175300
t87,87,3083.75874,11140.34821,1695.89767,4765.9561000
t8701,8701,3085.63569,11262.83767,1694.37875,4571.3767900
t8702,8702,3065.98864,11327.02663,1691.30959,4523.4729600
t8703,8703,3096.90414,11410.00329,1698.52543,4520.3130600
t8704,8704,3090.88325,11381.98984,1695.18283,4533.9524500
t8705,8705,3069.25671,11269.77181,1685.23627,4622.2915200
t8706,8706,3012.74016,10999.46707,1667.30613,4603.4408400
t8707,8707,2923.58183,10603.05957,1661.45786,4784.7663700
t8708,8708,2888.58049,10362.06809,1660.69352,4826.4745000
t8709,8709,2891.21457,10403.85582,1688.45353,4903.8582500
t871,871,3137.91434,11316.88988,1789.59178,5083.5308400
t8711,8711,3222.58385,11131.68452,1780.05676,5052.0729000
t8712,8712,2993.48312,10428.30429,1727.51387,5002.6381900
t8713,8713,2742.75886,9648.52485,1668.4181,5049.7809200
t8714,8714,2531.81664,8906.42709,1614.13476,4921.7697700
t8715,8715,2386.59103,8424.57599,1587.32321,4858.3439800
t8716,8716,2307.28343,8168.52768,1579.89215,5149.4820800
t8717,8717,2285.15391,8075.1893,1580.63882,5175.8801800
t8718,8718,2306.75129,8149.84299,1580.90235,4885.0148400
t8719,8719,2294.06696,8266.31965,1579.8735,5179.9791900
t872,872,2399.13301,8669.44383,1564.36117,4745.0351300
t8721,8721,2645.38859,9609.06368,1604.16313,4713.5206700
t8722,8722,2871.16222,10379.98112,1666.61762,4751.4474400
t8723,8723,3013.80328,10851.71308,1689.33583,4760.5175300
t8724,8724,3083.75874,11140.34821,1695.89767,4765.9561000
t8725,8725,3085.63569,11262.83767,1694.37875,4571.3767900
t8726,8726,3065.98864,11327.02663,1691.30959,4523.4729600
t8727,8727,3096.90414,11410.00329,1698.52543,4520.3130600
t8728,8728,3090.88325,11381.98984,1695.18283,4533.9524500
